Instance,AireRect,AirePoly,AireCirle,QualiteRect,TempsRect,QualiteCercle,TempsCercle
test-482.points,133269.67808167852,108346.5,143872.37716379817,0.23003214761601454,77470,0.3278913224127975,30670
test-483.points,141403.99999999997,112630.0,138544.23602330987,0.2554736748646007,189727,0.2300828910886077,70574
test-484.points,133089.59668084513,108774.0,134614.10361366902,0.22354236013059303,82694,0.2375577216399969,29908
test-485.points,130374.04791929382,105900.0,141195.74022293967,0.231105268359715,125968,0.3332931088096287,40176
test-486.points,135105.33985330077,107597.5,129461.89166178179,0.25565500920839956,193863,0.20320538731645055,68901
test-487.points,139099.13053179623,109839.5,126923.48479768123,0.26638532159920825,67080,0.15553589371474952,29757
test-488.points,128573.63274692812,107764.0,126923.48479768123,0.19310375215218545,63603,0.17779114358859394,27800
test-489.points,136150.0051287312,111827.0,157632.55298652145,0.21750565720918202,75361,0.40961085414543397,28407
test-49.points,131551.62633996937,104483.0,128189.54663707792,0.25907206282332407,80995,0.22689381657377683,28938
test-490.points,126683.1072056239,101462.5,143872.37716379817,0.2485707252001863,82791,0.4179857303318779,28605
test-491.points,137373.9312347445,111916.5,133316.62584773646,0.22746807874392516,66440,0.1912151099054782,30440
test-492.points,140417.77570977918,110426.0,121922.06929316626,0.2716006711261767,89844,0.10410654459245339,29145
test-493.points,142123.4105326603,113497.5,132025.43126711104,0.2522162209093617,75081,0.16324528088381718,27917
test-494.points,133553.63991625962,103885.0,159043.12808798326,0.28559118175154863,70065,0.5309537285265751,28284
test-495.points,126758.58081244596,106942.5,150673.9252588201,0.18529659221026207,101546,0.40892465819314205,39798
test-496.points,135844.95598559303,108101.5,167638.52558820497,0.2566426551490315,82435,0.5507511513550225,68936
test-497.points,136936.65097755246,109358.5,123162.99839133426,0.252181137977866,178121,0.12623159965923314,67831
test-498.points,142841.73463022674,111318.5,182466.84291314878,0.28318055516582374,64917,0.6391421274374769,27786
test-499.points,141238.9692859219,109808.5,126923.48479768123,0.2862298390918907,171138,0.15586211265686378,65950
test-5.points,137843.26243902443,109802.0,126923.48479768123,0.25538025208124115,69744,0.15593053676327595,27020
test-50.points,139320.9386138614,111300.5,132025.43126711104,0.2517548314146063,78645,0.18620699158683962,29059
test-500.points,141650.4657534246,113374.5,135917.8645649088,0.24940322341818133,67075,0.19883981464005407,26919
test-501.points,142351.81582139173,113439.5,126923.48479768123,0.25486991587050123,100638,0.11886498792467548,27294
test-502.points,133399.19450706174,107583.0,133316.62584773646,0.2399653709885552,104650,0.23919788300880684,28987
test-503.points,133426.31552555444,105715.0,123162.99839133426,0.2621322946181188,79014,0.16504751824560615,27606
test-504.points,140637.7384359401,112225.5,128189.54663707792,0.25317096770288483,90269,0.14224972610572384,26287
test-505.points,133770.3312101911,106169.5,137227.90870145577,0.2599694941597266,79274,0.2925360739332461,27047
test-506.points,140136.07872686718,110765.5,133316.62584773646,0.2651599886866143,50367,0.2035934099312191,26587
test-507.points,138901.49358669834,110270.0,129461.89166178179,0.25964898509747303,81706,0.17404454214003606,29942
test-508.points,139153.31841109713,111384.5,126923.48479768123,0.24930594841380205,163980,0.13950760471772305,71727
test-509.points,136359.0414107883,107247.0,118236.98111050545,0.2714485385212482,83563,0.10247355273812286,32403
test-51.points,135629.46867986128,108485.5,149301.04926920132,0.2502082645133339,715763,0.3762304572426851,37881
test-510.points,117723.32725615319,97861.5,128189.54663707792,0.20295854095996058,81894,0.3099078456500046,27453
test-511.points,133576.9474279254,108821.0,126923.48479768123,0.22749237213336948,59713,0.1663510241376318,26571
test-512.points,140072.66805472935,109578.0,147934.45646488975,0.278291883906709,75822,0.3500379315637241,27973
test-513.points,136456.0010306622,107273.5,129461.89166178179,0.2720383042472019,67312,0.20683944927481424,26920
test-514.points,133910.9356435644,107422.5,121922.06929316626,0.24658182078767843,95357,0.13497702337188455,28190
test-515.points,134862.0,107546.0,152053.084433746,0.25399363993082025,74053,0.4138423040721737,26787
test-516.points,138512.87056420723,108533.0,157632.55298652145,0.2762281570048486,69685,0.452392848133945,27570
test-517.points,145713.51843817782,114032.0,133316.62584773646,0.27783006908743,69269,0.16911591349565436,25920
test-518.points,139885.79856330442,109686.0,137227.90870145577,0.2753295640583522,64714,0.2510977581592526,28701
test-519.points,138621.2756415318,110226.0,128189.54663707792,0.25760959883813084,70983,0.16297013986788889,27192
test-52.points,137355.89189189192,108985.0,120687.42338030548,0.26031923560023795,134349,0.10737645896504544,35142
test-520.points,132691.2899408284,108685.0,130740.51987179283,0.22087951364795888,88079,0.2029306700261566,27672
test-521.points,141195.29424657527,111410.5,120687.42338030548,0.26734279306326836,75698,0.08326794494509482,32594
test-522.points,134667.0863723608,107898.5,125663.70614359173,0.24809044029676763,87977,0.16464738753172403,26769
test-523.points,137539.43376309428,109146.0,120687.42338030548,0.26014177123389115,85706,0.10574298078083921,26793
test-524.points,133700.23910861273,108760.5,121922.06929316626,0.22930879417263372,72846,0.12101424040130615,25722
test-525.points,135421.60992386454,109376.5,125663.70614359173,0.23812345361082632,201911,0.14890955683891627,67707
test-526.points,137969.30020961608,109089.0,124410.21067480941,0.2647407182173829,70561,0.14044688900631042,26590
test-527.points,135062.2274678112,107968.0,120687.42338030548,0.2509468311704506,89456,0.11780734458640962,26424
test-528.points,137056.22310469314,108294.0,126923.48479768123,0.26559387505026266,84969,0.1720269340654259,28321
test-529.points,137200.50726321907,108173.0,147934.45646488975,0.2683433690774877,243982,0.36757283670499796,67874
test-53.points,133508.70043321303,102883.5,197923.47876881057,0.29766872660060195,55822,0.9237630792965885,26846
test-530.points,142898.71698113208,112225.5,154830.25233951936,0.2733177128293667,83267,0.3796352196204904,29308
test-531.points,141250.15909687578,112313.0,149301.04926920132,0.2576474593045843,210658,0.32933007994801433,68793
test-532.points,143976.49936825733,114089.5,125663.70614359173,0.2619609987620011,142301,0.10144847811228663,51613
test-533.points,135278.6157264684,112520.5,133316.62584773646,0.20225750620081118,85243,0.18482077352781467,27846
test-534.points,140218.6861313868,109840.0,130740.51987179283,0.2765721607008995,167351,0.1902814991969486,65767
test-535.points,137250.6072966685,107434.5,120687.42338030548,0.27752823624318523,72563,0.1233581706091198,27141
test-536.points,137228.77795786067,109910.5,147934.45646488975,0.24855021092489493,77367,0.34595381210066134,28019
test-537.points,136876.06896551725,108613.5,154830.25233951936,0.2602123029413217,82020,0.42551572630952283,28993
test-538.points,138030.9763365899,110879.0,124410.21067480941,0.24487933997050737,76554,0.12203582891989839,26230
test-539.points,132596.96079818852,107164.5,125663.70614359173,0.23732169513400914,84389,0.17262438721397233,28732
test-54.points,141276.3995200079,110642.0,128189.54663707792,0.27687857703230145,61526,0.15859751845662506,26477
test-540.points,135454.75657323326,107453.0,166190.25137490008,0.26059539122437947,89295,0.5466320286534585,29701
test-541.points,132641.82796944957,109182.0,123162.99839133426,0.21486900743208204,72021,0.12805222830992524,26923
test-542.points,138919.91564087113,111402.5,128189.54663707792,0.24700895977084114,220808,0.15068823982476087,66642
test-543.points,136140.02244389037,108990.5,124410.21067480941,0.24909989810020483,76258,0.1414775661622747,27742
test-544.points,139096.93651376144,111372.5,121922.06929316626,0.24893431065802996,101017,0.09472328710558053,26915
test-545.points,136242.60459223253,108560.5,130740.51987179283,0.2549924198233475,75949,0.20431022215071626,30075
test-546.points,132807.3784615385,104536.5,130740.51987179283,0.270440262124124,92837,0.2506686169117278,33439
test-547.points,142613.08962401169,110171.0,146574.14684588538,0.29447031999357076,65138,0.33042403941041987,28014
test-548.points,137273.1447049313,111020.5,123162.99839133426,0.23646664089002756,236749,0.10937167812551962,70393
test-549.points,131407.3846153846,106692.5,154830.25233951936,0.23164594151776918,86137,0.4511821575042234,27572
test-55.points,138591.33027522938,109289.5,128189.54663707792,0.2681120352387867,91898,0.17293561263504653,26626
test-550.points,140590.6923076923,110163.0,138544.23602330987,0.2762060973983307,188082,0.25762947653304535,69114
test-551.points,145401.96,111864.5,173494.45429449633,0.29980431682973596,148622,0.5509339807936953,73975
test-552.points,136980.32432432435,110042.5,142530.91710071533,0.24479473225639503,82740,0.29523517823309486,28036
test-553.points,134889.64272542432,107460.5,143872.37716379817,0.2552486050727878,106485,0.33883964027524693,29682
test-554.points,136710.00921187305,110046.0,123162.99839133426,0.2422987588087986,170171,0.1191955944907972,48310
test-555.points,138891.1625890369,111951.0,128189.54663707792,0.24064244704412552,85424,0.14505048313170876,29848
test-556.points,137150.71575288352,110896.5,146574.14684588538,0.23674521515903146,89926,0.32172022422606106,28180
test-557.points,132716.8035663338,107235.5,135917.8645649088,0.2376200378264084,65247,0.26747079619070946,27479
test-558.points,141132.3504442251,111906.5,143872.37716379817,0.26116311781911783,86226,0.28564808267435904,28756
test-559.points,135955.0744398025,108024.0,133316.62584773646,0.2585636010497898,84578,0.23413894919403533,29198
test-56.points,137684.42684980057,109808.5,138544.23602330987,0.2538594630634292,89948,0.2616895415501521,28684
test-560.points,138817.87585598303,111888.5,159043.12808798326,0.24068046185249625,193093,0.42144302665585176,68226
test-561.points,141408.013880507,112324.0,129461.89166178179,0.2589296488774171,68968,0.1525755106814375,26516
test-562.points,133902.15133773573,111995.0,126923.48479768123,0.19560829802880253,87571,0.13329599355043742,29529
test-563.points,138864.8732138063,110546.0,134614.10361366902,0.2561727535488061,63361,0.21772025775395787,27154
test-564.points,129469.20591736086,103369.5,125663.70614359173,0.2524894279005012,67596,0.21567489582122112,26714
test-565.points,142816.8118890356,110823.0,153438.52679397908,0.28869288765902024,83230,0.38453684518537745,26920
test-566.points,140543.99999999997,110585.5,120687.42338030548,0.2709080304379867,90953,0.09134943894367242,27733
test-567.points,134245.66941223512,111345.5,132025.43126711104,0.2056676687628609,61062,0.18572758905488795,26711
test-568.points,135152.33555957806,110147.5,141195.74022293967,0.2270122840697979,159723,0.28187875551364905,67383
test-569.points,140236.67870036102,113997.0,139866.84653047117,0.2301786775122241,282191,0.2269344502966848,67808
test-57.points,135024.59155888364,108434.5,143872.37716379817,0.24521800311601605,165558,0.32681367243633863,67487
test-570.points,138755.99999999997,111457.0,143872.37716379817,0.2449285374628778,112299,0.2908330312479088,35474
test-571.points,143073.42399270614,112121.0,137227.90870145577,0.27606268221569685,180734,0.22392690665848303,69420
test-572.points,141752.11141583772,113921.0,128189.54663707792,0.24430185317753272,90367,0.1252494854950177,29849
test-573.points,131963.49557522117,103997.0,170553.92357073628,0.26891636850314105,78083,0.6399888801670846,28272
test-574.points,131059.50621339804,103264.5,161883.12784682843,0.26916322853834607,172312,0.5676551752715446,68386
test-575.points,132946.8340248962,108302.0,119459.06065275188,0.22755659198256906,127319,0.10301804816856452,48281
test-576.points,133437.18855384618,105154.0,123162.99839133426,0.2689692123347298,78649,0.17126308453633965,26987
test-577.points,137055.24610244992,108572.5,130740.51987179283,0.26233849365585127,78030,0.20417711549234685,27473
test-578.points,135916.56386817418,107644.0,120687.42338030548,0.26264876693707206,79026,0.12117185705014188,27064
test-579.points,137960.5686907613,109975.5,135917.8645649088,0.25446639197604304,202760,0.23589221749306732,69825
test-58.points,132802.3281222979,108075.5,125663.70614359173,0.22879216956940196,63739,0.16273999327869615,27264
test-580.points,139068.0824452041,109521.5,132025.43126711104,0.2697788328794266,72065,0.20547500962926035,27199
test-581.points,137176.59003991634,106587.5,120687.42338030548,0.28698571633555847,66782,0.1322849619355504,25753
test-582.points,138378.1386861314,108341.0,159043.12808798326,0.27724627505867017,95732,0.46798652484270287,29954
test-583.points,140966.27307069613,111796.5,132025.43126711104,0.2609184819801704,174637,0.18094422694011913,75036
test-584.points,137200.52783505153,107786.5,139866.84653047117,0.27289157580078705,159899,0.2976286133279322,66289
test-585.points,135882.93088448522,109981.0,121922.06929316626,0.23551277842977614,75953,0.10857392907107832,28357
test-586.points,137233.8689733033,106942.5,121922.06929316626,0.28324911960449106,65098,0.14007124663409098,27480
test-587.points,142145.17647058822,110967.0,134614.10361366902,0.2809680037361397,179532,0.21310032364278597,67212
test-588.points,133469.29114192535,107215.5,134614.10361366902,0.24486936256348524,176889,0.2555470395014623,69103
test-589.points,139086.1234217332,109941.5,138544.23602330987,0.26509210281589035,157505,0.26016323247645223,68141
test-59.points,142965.29079590927,111407.5,142530.91710071533,0.2832645090851986,93033,0.2793655463116518,31327
test-590.points,132288.48820189273,106623.5,152053.084433746,0.24070667537543544,98193,0.42607478120438746,27255
test-591.points,142009.9182807111,112859.0,150673.9252588201,0.25829502548056515,115682,0.3350634442872973,33314
